work_id,constituency_name,state_name,district_name,mp_name,work_description,work_category,sanctioned_amount,sanction_date,actual_expenditure,work_status,implementing_agency,financial_year,expected_completion_date,completion_date,latitude,longitude,anomaly_injected
WRK004562,Haridwar,Uttarakhand,Haridwar,Trivendra Singh Rawat,Installation of integrated solar LED street lighting units across Subhash Ward,POWER,3690000.0,2025-07-31,3605501.1,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2026-03-24,2026-03-14,30.1688,78.0532,
WRK004563,Haridwar,Uttarakhand,Haridwar,Trivendra Singh Rawat,Construction of additional classrooms in Government High School at Adarsh Nagar,EDUCATION,560000.0,2025-04-28,515501.1,COMPLETED,Zilla Parishad Engineering Division,2025-26,2025-08-27,2025-08-20,30.1846,78.1879,
WRK004564,Haridwar,Uttarakhand,Haridwar,Trivendra Singh Rawat,Supply of mobile health dispensary unit and diagnostic lab at Ram Nagar,HEALTH,2390000.0,2025-10-12,2219920.52,COMPLETED,Irrigation & Public Health Division,2025-26,2026-05-13,2026-05-12,30.1284,78.132,
WRK004565,Haridwar,Uttarakhand,Haridwar,Trivendra Singh Rawat,Construction of reinforced cement concrete culvert and approach road at Subhash Ward,ROADS,530000.0,2025-11-01,491183.6,COMPLETED,Public Works Department (PWD),2025-26,2026-04-20,2026-04-08,30.2671,78.0356,
WRK004566,Haridwar,Uttarakhand,Haridwar,Trivendra Singh Rawat,"Construction of 50,000 litre overhead water storage tank at Ram Nagar",DRINKING_WATER,2480000.0,2025-10-22,2370903.72,COMPLETED,Rural Development Agency (DRDA),2025-26,2026-05-02,2026-04-29,30.2966,78.1148,
WRK004567,Haridwar,Uttarakhand,Haridwar,Trivendra Singh Rawat,Underground storm water drainage and sewage disposal network at Kisan Basti,SANITATION,2230000.0,2025-11-23,2074028.85,COMPLETED,Municipal Corporation Engineering Cell,2025-26,2026-04-26,2026-04-21,30.2923,77.9576,
WRK004568,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Upgradation of Primary Health Centre with maternal care equipment at Model Town,HEALTH,1900000.0,2023-11-25,1791702.76,COMPLETED,Rural Development Agency (DRDA),2023-24,2024-05-15,2024-05-15,16.0706,79.5282,
WRK004569,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of reinforced cement concrete culvert and approach road at Station Road,ROADS,2760000.0,2024-01-26,2575987.77,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-05-31,2024-05-29,15.8872,79.6196,
WRK004570,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of piped drinking water supply scheme with solar pump at Vikas Puri,DRINKING_WATER,3620000.0000000005,2023-10-18,3465762.86,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-05-01,2024-04-23,16.0562,79.5681,
WRK004571,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of decentralized solid waste segregation and processing unit at Vikas Puri,SANITATION,4029999.9999999995,2023-11-23,3806025.47,COMPLETED,Irrigation & Public Health Division,2023-24,2024-05-01,2024-04-29,15.7139,79.652,
WRK004572,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of multipurpose community welfare hall and auditorium at Model Town,COMMUNITY_ASSETS,1610000.0000000002,2023-05-05,1570883.14,COMPLETED,Public Works Department (PWD),2023-24,2023-08-25,2023-08-17,15.8028,79.5222,
WRK004573,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of integrated solar LED street lighting units across Sector 4,POWER,990000.0,2023-05-26,942518.31,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-09-21,2023-09-14,16.0204,79.7033,
WRK004574,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of drinking water facility and sanitation block in school at Vikas Puri,EDUCATION,2039999.9999999998,2023-09-28,1901847.89,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-05-02,2024-04-29,15.8279,79.5534,
WRK004575,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Upgradation of Primary Health Centre with maternal care equipment at Adarsh Nagar,HEALTH,1739999.9999999998,2023-05-24,1699285.58,COMPLETED,Zilla Parishad Engineering Division,2023-24,2023-12-05,2023-11-26,15.9434,79.8746,
WRK004576,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Bituminous surface road connectivity linking village to Gandhi Chowk,ROADS,4810000.0,2023-12-03,4459444.23,COMPLETED,Irrigation & Public Health Division,2023-24,2024-07-19,2024-07-11,15.7799,79.7007,
WRK004577,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,"Construction of 50,000 litre overhead water storage tank at Adarsh Nagar",DRINKING_WATER,4800000.0,2023-11-05,4726228.0,COMPLETED,Public Works Department (PWD),2023-24,2024-05-23,2024-05-19,16.0894,79.599,
WRK004578,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of decentralized solid waste segregation and processing unit at Vikas Puri,SANITATION,3490000.0,2023-11-25,3474518.57,COMPLETED,Rural Development Agency (DRDA),2023-24,2024-03-11,2024-03-08,15.8856,79.7136,
WRK004579,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of multipurpose community welfare hall and auditorium at Gandhi Chowk,COMMUNITY_ASSETS,3990000.0,2023-06-11,3768640.82,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2023-12-28,2023-12-28,15.7516,79.8443,
WRK004580,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Supply and erection of 100 kVA distribution transformer for power stabilization at Station Road,POWER,2270000.0,2023-07-25,2240310.21,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-03-08,2024-03-08,15.8136,79.6726,
WRK004581,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of drinking water facility and sanitation block in school at Kisan Basti,EDUCATION,2450000.0,2023-07-22,2271729.35,COMPLETED,Irrigation & Public Health Division,2023-24,2024-03-12,2024-02-26,15.9908,79.7425,
WRK004582,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Upgradation of Primary Health Centre with maternal care equipment at Kisan Basti,HEALTH,3229999.9999999995,2023-05-25,3157725.0,COMPLETED,Public Works Department (PWD),2023-24,2023-09-06,2023-08-26,15.9719,79.8987,
WRK004583,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of CC road and drainage channel from Main Market to Shivaji Nagar,ROADS,4800000.0,2024-01-17,4746414.9,COMPLETED,Rural Development Agency (DRDA),2023-24,2024-08-10,2024-08-06,15.7635,79.866,
WRK004584,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of community reverse osmosis water purification plant at Gandhi Chowk,DRINKING_WATER,3350000.0,2023-05-07,3300556.51,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2023-11-03,2023-10-27,15.9924,79.6531,
WRK004585,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Underground storm water drainage and sewage disposal network at Station Road,SANITATION,660000.0,2023-07-02,619651.39,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-01-08,2023-12-30,15.8346,79.6632,
WRK004586,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of covered shed and crematorium facility with lighting at Adarsh Nagar,COMMUNITY_ASSETS,2850000.0,2023-05-04,2676852.78,COMPLETED,Irrigation & Public Health Division,2023-24,2023-10-14,2023-10-01,15.7754,79.5526,
WRK004587,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Supply and erection of 100 kVA distribution transformer for power stabilization at Sector 4,POWER,740000.0,2023-08-14,712001.53,COMPLETED,Public Works Department (PWD),2023-24,2024-03-17,2024-03-11,15.8256,79.8778,
WRK004588,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of additional classrooms in Government High School at Ram Nagar,EDUCATION,780000.0,2023-07-06,720674.46,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-12-15,2023-12-08,15.9117,79.5759,
WRK004589,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of Community Health Sub-Centre building at Sector 4,HEALTH,3820000.0000000005,2023-08-02,3709877.35,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-01-02,2024-01-01,16.0767,79.7062,
WRK004590,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of CC road and drainage channel from Main Market to Station Road,ROADS,1710000.0000000002,2023-08-29,1657979.84,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-02-12,2024-02-11,16.0711,79.5809,
WRK004591,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,"Construction of 50,000 litre overhead water storage tank at Gandhi Chowk",DRINKING_WATER,1280000.0,2024-01-26,1255064.67,COMPLETED,Irrigation & Public Health Division,2023-24,2024-07-18,2024-07-18,15.981,79.5966,
WRK004592,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Underground storm water drainage and sewage disposal network at Shivaji Nagar,SANITATION,2460000.0,2023-12-22,2350542.42,COMPLETED,Public Works Department (PWD),2023-24,2024-06-16,2024-06-16,15.8029,79.6591,
WRK004593,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of multipurpose community welfare hall and auditorium at Adarsh Nagar,COMMUNITY_ASSETS,1889999.9999999998,2023-09-27,1797712.64,COMPLETED,Rural Development Agency (DRDA),2023-24,2024-01-22,2024-01-20,15.8152,79.875,
WRK004594,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of integrated solar LED street lighting units across Adarsh Nagar,POWER,3110000.0,2023-08-20,2976312.63,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2024-04-13,2024-03-30,15.998,79.551,
WRK004595,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of additional classrooms in Government High School at Gandhi Chowk,EDUCATION,760000.0,2023-10-10,737904.53,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-02-02,2024-01-19,15.7831,79.6019,
WRK004596,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of Community Health Sub-Centre building at Station Road,HEALTH,3279999.9999999995,2023-12-13,3065077.49,COMPLETED,Irrigation & Public Health Division,2023-24,2024-07-28,2024-07-22,16.089,79.7576,
WRK004597,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Bituminous surface road connectivity linking village to Kisan Basti,ROADS,1470000.0,2023-07-21,1454071.09,COMPLETED,Public Works Department (PWD),2023-24,2024-03-11,2024-03-03,15.7279,79.5526,
WRK004598,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,"Construction of 50,000 litre overhead water storage tank at Gandhi Chowk",DRINKING_WATER,1170000.0,2023-06-11,1110342.32,COMPLETED,Rural Development Agency (DRDA),2023-24,2023-12-31,2023-12-30,15.8387,79.597,
WRK004599,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of decentralized solid waste segregation and processing unit at Gandhi Chowk,SANITATION,4110000.0,2023-09-10,3842676.75,COMPLETED,Municipal Corporation Engineering Cell,2023-24,2023-12-30,2023-12-20,16.0159,79.5358,
WRK004600,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of multipurpose community welfare hall and auditorium at Subhash Ward,COMMUNITY_ASSETS,3190000.0,2023-09-29,3035316.65,COMPLETED,Zilla Parishad Engineering Division,2023-24,2024-01-08,2023-12-30,15.7015,79.6104,
WRK004601,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of Community Health Sub-Centre building at Ram Nagar,HEALTH,4210000.0,2024-08-01,3922828.89,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-03-23,2025-03-08,16.0233,79.6674,
WRK004602,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of reinforced cement concrete culvert and approach road at Sector 4,ROADS,3329999.9999999995,2024-12-09,3196860.17,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-04-20,2025-04-15,16.0679,79.8831,
WRK004603,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of piped drinking water supply scheme with solar pump at Kisan Basti,DRINKING_WATER,710000.0,2025-01-01,671353.71,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-08-08,2025-08-08,16.061,79.868,
WRK004604,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of modern community sanitary complex with bio-toilets at Sector 4,SANITATION,1350000.0,2024-08-05,1339147.34,COMPLETED,Irrigation & Public Health Division,2024-25,2025-02-06,2025-02-04,15.7872,79.5057,
WRK004605,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of multipurpose community welfare hall and auditorium at Station Road,COMMUNITY_ASSETS,2820000.0,2024-10-08,2669007.19,COMPLETED,Public Works Department (PWD),2024-25,2025-04-24,2025-04-21,15.9582,79.6903,
WRK004606,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Supply and erection of 100 kVA distribution transformer for power stabilization at Vikas Puri,POWER,1040000.0,2024-11-13,959113.79,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-03-25,2025-03-19,15.9211,79.6236,
WRK004607,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Setting up of computer lab and digital library in Higher Secondary School at Subhash Ward,EDUCATION,1490000.0,2024-08-04,1461477.42,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-01-14,2025-01-12,16.028,79.6415,
WRK004608,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Supply of mobile health dispensary unit and diagnostic lab at Ram Nagar,HEALTH,2000000.0,2024-05-19,1919212.86,COMPLETED,Zilla Parishad Engineering Division,2024-25,2024-11-30,2024-11-25,15.9939,79.6332,
WRK004609,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of CC road and drainage channel from Main Market to Vikas Puri,ROADS,990000.0,2024-10-20,975507.41,COMPLETED,Irrigation & Public Health Division,2024-25,2025-05-25,2025-05-21,15.8584,79.7698,
WRK004610,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of community reverse osmosis water purification plant at Subhash Ward,DRINKING_WATER,4050000.0,2024-09-30,4023554.29,COMPLETED,Public Works Department (PWD),2024-25,2025-01-01,2024-12-24,15.7167,79.8714,
WRK004611,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of decentralized solid waste segregation and processing unit at Shivaji Nagar,SANITATION,3850000.0,2024-12-01,3700877.82,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-04-09,2025-03-29,15.7729,79.8372,
WRK004612,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of multipurpose community welfare hall and auditorium at Sector 4,COMMUNITY_ASSETS,1330000.0,2024-07-06,1274667.44,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2024-11-05,2024-11-01,15.8304,79.7929,
WRK004613,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Rooftop solar photovoltaic power system for primary healthcare facility at Shivaji Nagar,POWER,3390000.0,2024-12-04,3196021.54,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-05-01,2025-04-29,15.8939,79.6653,
WRK004614,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Setting up of computer lab and digital library in Higher Secondary School at Shivaji Nagar,EDUCATION,1330000.0,2024-05-15,1240119.19,COMPLETED,Irrigation & Public Health Division,2024-25,2024-12-11,2024-11-30,15.7185,79.531,
WRK004615,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Upgradation of Primary Health Centre with maternal care equipment at Sector 4,HEALTH,2130000.0,2024-07-27,1985642.07,COMPLETED,Public Works Department (PWD),2024-25,2024-12-02,2024-11-28,15.8246,79.8916,
WRK004616,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of CC road and drainage channel from Main Market to Gandhi Chowk,ROADS,3050000.0,2024-09-19,2971156.54,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-01-21,2025-01-16,15.9228,79.5102,
WRK004617,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of piped drinking water supply scheme with solar pump at Model Town,DRINKING_WATER,4650000.0,2024-05-13,4387389.57,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2024-12-08,2024-12-08,15.9154,79.585,
WRK004618,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Underground storm water drainage and sewage disposal network at Kisan Basti,SANITATION,730000.0,2024-04-28,728863.66,COMPLETED,Zilla Parishad Engineering Division,2024-25,2024-11-16,2024-11-13,15.9023,79.6243,
WRK004619,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of covered shed and crematorium facility with lighting at Ram Nagar,COMMUNITY_ASSETS,2440000.0,2024-08-07,2345921.5,COMPLETED,Irrigation & Public Health Division,2024-25,2024-11-06,2024-10-27,15.972,79.726,
WRK004620,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Rooftop solar photovoltaic power system for primary healthcare facility at Adarsh Nagar,POWER,2880000.0,2024-04-24,2687654.56,COMPLETED,Public Works Department (PWD),2024-25,2024-10-16,2024-10-16,15.9317,79.6337,
WRK004621,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of additional classrooms in Government High School at Subhash Ward,EDUCATION,3050000.0,2024-10-27,2915293.92,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-03-03,2025-02-21,15.7843,79.8652,
WRK004622,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of Community Health Sub-Centre building at Shivaji Nagar,HEALTH,3729999.9999999995,2024-09-18,3481029.03,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-04-01,2025-03-18,16.0687,79.828,
WRK004623,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of reinforced cement concrete culvert and approach road at Ram Nagar,ROADS,1300000.0,2024-12-11,1240764.06,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-05-11,2025-05-08,15.8013,79.6006,
WRK004624,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of piped drinking water supply scheme with solar pump at Sector 4,DRINKING_WATER,950000.0,2024-10-13,877662.99,COMPLETED,Irrigation & Public Health Division,2024-25,2025-03-28,2025-03-25,15.9398,79.7975,
WRK004625,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of decentralized solid waste segregation and processing unit at Subhash Ward,SANITATION,2760000.0,2024-07-11,2654408.48,COMPLETED,Public Works Department (PWD),2024-25,2025-02-26,2025-02-26,15.8544,79.7955,
WRK004626,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of covered shed and crematorium facility with lighting at Station Road,COMMUNITY_ASSETS,4870000.0,2024-09-02,4790643.96,COMPLETED,Rural Development Agency (DRDA),2024-25,2025-02-04,2025-01-31,16.0558,79.8016,
WRK004627,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Installation of integrated solar LED street lighting units across Vikas Puri,POWER,3300000.0,2024-11-20,3108091.19,COMPLETED,Municipal Corporation Engineering Cell,2024-25,2025-05-11,2025-05-03,15.8668,79.5347,
WRK004628,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Construction of drinking water facility and sanitation block in school at Shivaji Nagar,EDUCATION,2950000.0,2024-06-06,2777213.82,COMPLETED,Zilla Parishad Engineering Division,2024-25,2025-01-21,2025-01-19,15.7111,79.658,
WRK004629,Vijayawada,Andhra Pradesh,Krishna,Kesineni Sivanath,Supply of mobile health dispensary unit and diagnostic lab at Gandhi Chowk,HEALTH,3400000.0,2024-06-24,3195375.02,COMPLETED,Irrigation & Public Health Division,2024-25,2024-11-13,2024-10-29,15.8976,79.6975,
